cluster_id,major_gene,minor_gene,major_tpm,minor_tpm,ratio
Caleosin_Aty-Chr5_31_DUF5580_Aty-Chr5_31_Dockerin_1_Aty-Chr5_31_EF-hand_11_Aty-Chr5_31_EF-hand_1_Aty-Chr5_38_EF-hand_4_Aty-Chr5_33_EF-hand_5_Aty-Chr5_34_EF-hand_6_Aty-Chr5_38_EF-hand_7_Aty-Chr5_38_EF-hand_8_Aty-Chr5_31_EF-hand_9_Aty-Chr5_31_EFhand_Ca_insen_Aty-Chr5_31_SPARC_Ca_bdg_Aty-Chr5_31,AT5G42380,AT5G42440,60.75667225224591,5.711331274395296,10.637917734631616
3Beta_HSD_Aty-Chr5_7_ADH_zinc_N_Aty-Chr5_5_Epimerase_Aty-Chr5_7_GDP_Man_Dehyd_Aty-Chr5_7_KR_Aty-Chr5_9_NAD_binding_10_Aty-Chr5_7_Polysacc_synt_2_Aty-Chr5_7_RmlD_sub_bind_Aty-Chr5_7_adh_short_Aty-Chr5_10_adh_short_C2_Aty-Chr5_9,AT5G04950,AT5G04900,59.37188549196282,16.25732009155451,3.6520093814727694
AAA_16_Aty-Chr5_11_AAA_22_Aty-Chr5_12_RsgA_GTPase_Aty-Chr5_8,AT5G47560,AT5G47520,58.98803050392582,9.69074043140793,6.08705092468932
2OG-FeII_Oxy_Aty-Chr5_3_DIOX_N_Aty-Chr5_3,AT5G43450,AT5G43440,58.255876485038385,9.813197648079276,5.936482538537347
Glutaredoxin_Aty-Chr4_2_Thioredoxin_2_Aty-Chr4_2_Thioredoxin_Aty-Chr4_2,AT4G28730,AT4G28720,53.793584361888215,2.6700664965173857,20.146908113356773
TPR_14_Aty-Chr3_44_TPR_16_Aty-Chr3_44_TPR_2_Aty-Chr3_46,AT3G03770,AT3G03750,52.734448406441324,7.98013233423039,6.6082172823424825
TAL_effector_Aty-Chr2_0_peroxidase_Aty-Chr2_0,AT2G38380,AT2G38390,49.65122377231353,25.61097763110814,1.9386696004921393
Transferase_Aty-Chr1_1,AT1G03495,AT1G03390,48.65097688501291,0.0,inf
cNMP_binding_Aty-Chr4_0,AT4G00630,AT4G00520,47.03617241189107,6.616370469369553,7.109059661886339
Aminotran_1_2_Aty-Chr2_0_Aminotran_3_Aty-Chr2_0_Aminotran_5_Aty-Chr2_0_Beta_elim_lyase_Aty-Chr2_0_Cys_Met_Meta_PP_Aty-Chr2_0_DegT_DnrJ_EryC1_Aty-Chr2_0_Pyridoxal_deC_Aty-Chr2_0,AT2G02010,AT2G02000,43.39265877350957,0.05024229644614887,863.6679022030584
3Beta_HSD_Aty-Chr3_8_3HCDH_Aty-Chr3_4_3HCDH_N_Aty-Chr3_4_ADH_N_Aty-Chr3_4_ADH_zinc_N_2_Aty-Chr3_4_ADH_zinc_N_Aty-Chr3_6_DUF1776_Aty-Chr3_5_Enoyl_reductase_Aty-Chr3_4_Epimerase_Aty-Chr3_8_F420_oxidored_Aty-Chr3_6_GDP_Man_Dehyd_Aty-Chr3_7_KR_Aty-Chr3_8_Mitovir_RNA_pol_Aty-Chr3_5_NAD_binding_10_Aty-Chr3_7_NAD_binding_2_Aty-Chr3_4_NAD_binding_4_Aty-Chr3_5_NmrA_Aty-Chr3_5_Polysacc_synt_2_Aty-Chr3_7_RmlD_sub_bind_Aty-Chr3_7_Sacchrp_dh_NADP_Aty-Chr3_5_UDPG_MGDP_dh_N_Aty-Chr3_5_adh_short_Aty-Chr3_8_adh_short_C2_Aty-Chr3_8_tRNA_Me_trans_Aty-Chr3_4,AT3G04000,AT3G03980,41.85686332901255,38.04857985689585,1.1000900292846671
TPR_14_Aty-Chr2_34_TPR_16_Aty-Chr2_34_TPR_2_Aty-Chr2_35,AT2G05940,AT2G05900,41.67082140356817,0.0,inf
AP2_Aty-Chr1_1_Auxin_inducible_Aty-Chr1_1,AT1G75580,AT1G75590,39.89279893769149,4.690116557582411,8.50571589168667
Granulin_Aty-Chr4_0_Inhibitor_I29_Aty-Chr4_0_Peptidase_C1_2_Aty-Chr4_0_Peptidase_C1_Aty-Chr4_0_Propeptide_C1_Aty-Chr4_0,AT4G11320,AT4G11310,39.796578755632815,0.0,inf
ATP13_Aty-Chr3_23_ECSIT_Aty-Chr3_23_Mtf2_Aty-Chr3_23_PPR_1_Aty-Chr3_24_PPR_2_Aty-Chr3_24_PPR_3_Aty-Chr3_24_PPR_Aty-Chr3_24_PPR_long_Aty-Chr3_24_Phage_ABA_S_Aty-Chr3_23_TPR_14_Aty-Chr3_30_TPR_16_Aty-Chr3_29_TPR_19_Aty-Chr3_28_TPR_2_Aty-Chr3_31_TPR_7_Aty-Chr3_26,AT3G25250,AT3G25210,39.04602624503147,12.220788080994334,3.1950497779889924
TAL_effector_Aty-Chr1_1_peroxidase_Aty-Chr1_1,AT1G14540,AT1G14550,38.611482161153454,3.688500736186947,10.468069528181458
CRT-like_Aty-Chr1_1_DUF4781_Aty-Chr1_1_EamA_Aty-Chr1_1_Nuc_sug_transp_Aty-Chr1_1_PUNUT_Aty-Chr1_1_SLC35F_Aty-Chr1_1_TPT_Aty-Chr1_1_UAA_Aty-Chr1_1,AT1G75500,AT1G75470,37.98753705138244,0.0,inf
Kinase-like_Aty-Chr3_17_PK_Tyr_Ser-Thr_Aty-Chr3_17_PP2C_2_Aty-Chr3_15_PP2C_Aty-Chr3_15_Pkinase_Aty-Chr3_17,AT3G62260,AT3G62220,37.94924392188167,11.637959939085595,3.26081582343575
DPBB_1_Aty-Chr3_0_Expansin_C_Aty-Chr3_0_Snf7_Aty-Chr3_0,AT3G45970,AT3G45960,37.80407768088771,18.015262172764604,2.098447267564041
U-box_Aty-Chr3_30_Usp_Aty-Chr3_33,AT3G03270,AT3G03290,36.83977679044074,0.7601783677330518,48.462016750491884
AlaDh_PNT_C_Aty-Chr1_3_Amino_oxidase_Aty-Chr1_3_DAO_Aty-Chr1_4_FAD_binding_2_Aty-Chr1_4_FAD_binding_3_Aty-Chr1_4_FAD_oxidored_Aty-Chr1_3_FMO-like_Aty-Chr1_3_GIDA_Aty-Chr1_3_HI0933_like_Aty-Chr1_3_Lycopene_cycl_Aty-Chr1_3_Lys_Orn_oxgnase_Aty-Chr1_2_NAD_binding_8_Aty-Chr1_4_NAD_binding_9_Aty-Chr1_2_Pyr_redox_2_Aty-Chr1_4_Pyr_redox_3_Aty-Chr1_3_Pyr_redox_Aty-Chr1_3_Thi4_Aty-Chr1_4,AT1G65840,AT1G65860,33.99992892936432,4.6282590200356495,7.346159491545146
Glyco_transf_8_Aty-Chr1_2,AT1G60470,AT1G60450,31.94837075262322,0.2297874621818264,139.0344383861252
NAM_Aty-Chr3_2,AT3G15500,AT3G15510,30.97393288265994,6.608481433740944,4.686997034525396
TPR_14_Aty-Chr3_34_TPR_16_Aty-Chr3_33_TPR_19_Aty-Chr3_32_TPR_2_Aty-Chr3_35,AT3G20500,AT3G20530,30.616803894641247,0.045925381288136856,666.6641198371494
FBA_3_Aty-Chr1_19_SnAC_Aty-Chr1_6_p450_Aty-Chr1_6,AT1G16410,AT1G16400,30.303657554734887,11.428942817801206,2.651483871940918
Kinase-like_Aty-Chr3_30_PK_Tyr_Ser-Thr_Aty-Chr3_30_Pkinase_Aty-Chr3_31,AT3G16530,AT3G16560,30.2262802733152,17.60915580862421,1.7165093319528506
zf-C3HC4_3_Aty-Chr3_1,AT3G17520,AT3G17460,30.090657024919967,5.977209365530006,5.034231726673305
U-box_Aty-Chr2_12,AT2G35930,AT2G35890,28.24361523350475,0.18240895941266969,154.83677624413343
Hydrophob_seed_Aty-Chr5_7_LTP_2_Aty-Chr5_33_Prolamin_like_Aty-Chr5_7_Tryp_alpha_amyl_Aty-Chr5_33_Trypan_PARP_Aty-Chr5_3,AT5G55450,AT5G55410,28.038771566468245,0.12213051110365557,229.5803997960097
NAM_Aty-Chr5_0,AT5G39610,AT5G39690,27.31578473355546,0.0,inf
AAA_18_Aty-Chr5_6,AT5G48790,AT5G48780,25.72652051213427,0.45466192109352327,56.58384685099319
NAM_Aty-Chr1_2,AT1G52890,AT1G52880,25.134891369245878,9.766990178575405,2.573453122168697
CAP_Aty-Chr2_1,AT2G14610,AT2G14580,23.972345023881513,3.8743527370808373,6.187445142628823
AXE1_Aty-Chr3_4_Abhydro_lipase_Aty-Chr3_2_Abhydrolase_11_Aty-Chr3_4_Abhydrolase_1_Aty-Chr3_5_Abhydrolase_2_Aty-Chr3_4_Abhydrolase_3_Aty-Chr3_4_Abhydrolase_4_Aty-Chr3_4_Abhydrolase_5_Aty-Chr3_4_Abhydrolase_6_Aty-Chr3_5_Abhydrolase_8_Aty-Chr3_2_Acyltransferase_Aty-Chr3_2_BAAT_C_Aty-Chr3_4_BD-FAE_Aty-Chr3_4_COesterase_Aty-Chr3_3_Chlorophyllase2_Aty-Chr3_4_Chlorophyllase_Aty-Chr3_4_DAGAT_Aty-Chr3_2_DLH_Aty-Chr3_4_DNA_photolyase_Aty-Chr3_2_DUF1057_Aty-Chr3_4_DUF1749_Aty-Chr3_2_DUF676_Aty-Chr3_3_DUF818_Aty-Chr3_3_Esterase_Aty-Chr3_4_FSH1_Aty-Chr3_4_Hydrolase_4_Aty-Chr3_7_LCAT_Aty-Chr3_3_LIDHydrolase_Aty-Chr3_3_Lipase_3_Aty-Chr3_4_Ndr_Aty-Chr3_2_PAF-AH_p_II_Aty-Chr3_2_PGAP1_Aty-Chr3_4_Palm_thioest_Aty-Chr3_3_Peptidase_S15_Aty-Chr3_4_Peptidase_S9_Aty-Chr3_4_Ser_hydrolase_Aty-Chr3_2_Thioesterase_Aty-Chr3_3,AT3G26840,AT3G26820,23.65078969905514,0.056211916554717745,420.74334320255764
Glyco_transf_8_Aty-Chr1_3,AT1G56600,AT1G56550,23.53922642325945,2.8732811157644456,8.192455062649435
CRT-like_Aty-Chr1_2_DUF4781_Aty-Chr1_2_EamA_Aty-Chr1_2_Nuc_sug_transp_Aty-Chr1_2_PUNUT_Aty-Chr1_2_SLC35F_Aty-Chr1_2_TPT_Aty-Chr1_2_UAA_Aty-Chr1_2,AT1G44800,AT1G44750,22.220035000660527,15.338116612598933,1.4486807971200777
cNMP_binding_Aty-Chr1_1,AT1G01790,AT1G01710,21.50541747383335,10.091379348987957,2.131068185043513
DUF1356_Aty-Chr2_1_LEA_2_Aty-Chr2_1,AT2G46140,AT2G46150,21.00292826520733,5.833723774721392,3.6002610127371675
Hydrophob_seed_Aty-Chr2_2_LTP_2_Aty-Chr2_15_Prolamin_like_Aty-Chr2_2_Tryp_alpha_amyl_Aty-Chr2_15_Trypan_PARP_Aty-Chr2_0,AT2G48130,AT2G48140,18.7781965084906,13.689814416030993,1.3716910936718782
Caleosin_Aty-Chr4_25_DUF5580_Aty-Chr4_24_Dockerin_1_Aty-Chr4_25_EF-hand_11_Aty-Chr4_24_EF-hand_1_Aty-Chr4_33_EF-hand_4_Aty-Chr4_26_EF-hand_5_Aty-Chr4_29_EF-hand_6_Aty-Chr4_33_EF-hand_7_Aty-Chr4_31_EF-hand_8_Aty-Chr4_25_EF-hand_9_Aty-Chr4_25_EFhand_Ca_insen_Aty-Chr4_24_SPARC_Ca_bdg_Aty-Chr4_25,AT4G20780,AT4G20790,18.524895672432464,0.0,inf
Pectate_lyase_3_Aty-Chr5_2,AT5G49215,AT5G49180,17.872134386970007,0.01870911532330121,955.2634680011413
MatE_Aty-Chr1_2_Polysacc_synt_C_Aty-Chr1_2,AT1G66760,AT1G66780,17.814545266590812,0.4695633258379927,37.9385362662184
FBA_3_Aty-Chr4_5_SnAC_Aty-Chr4_5_p450_Aty-Chr4_5,AT4G22690,AT4G22710,17.25490654405428,8.742050326488904,1.9737825681203118
CRT-like_Aty-Chr4_2_CopD_Aty-Chr4_1_DUF4781_Aty-Chr4_2_EamA_Aty-Chr4_2_Erg28_Aty-Chr4_1_Mg_trans_NIPA_Aty-Chr4_1_Nuc_sug_transp_Aty-Chr4_2_PUNUT_Aty-Chr4_2_SLC35F_Aty-Chr4_2_TPT_Aty-Chr4_2_UAA_Aty-Chr4_2,AT4G08290,AT4G08300,16.528528503627957,5.925022512651949,2.7896144644739995
HALZ_Aty-Chr4_0,AT4G18880,AT4G18960,15.996514502351156,0.07385586190175535,216.59099346278109
Glutaredoxin_Aty-Chr1_7_Thioredoxin_2_Aty-Chr1_9,AT1G69880,AT1G69930,15.928761380557455,4.288542741334125,3.7142596777762713
2OG-FeII_Oxy_Aty-Chr1_3_DIOX_N_Aty-Chr1_3,AT1G17020,AT1G17010,15.8219107856997,0.02401190048279389,658.9195552029354
HLH_Aty-Chr1_4,AT1G74500,AT1G74460,15.642736612809678,12.437960740250581,1.2576608770108186
ARD_Aty-Chr1_0_AraC_binding_Aty-Chr1_0_Auxin_BP_Aty-Chr1_0_CENP-C_C_Aty-Chr1_0_Cupin_1_Aty-Chr1_0_Cupin_2_Aty-Chr1_0_Cupin_3_Aty-Chr1_0_EutQ_Aty-Chr1_0,AT1G18980,AT1G18970,15.306531677589442,0.7751620924539634,19.746233499541894
CRT-like_Aty-Chr2_0_CopD_Aty-Chr2_0_DUF4781_Aty-Chr2_0_EamA_Aty-Chr2_0_Erg28_Aty-Chr2_0_Mg_trans_NIPA_Aty-Chr2_0_Nuc_sug_transp_Aty-Chr2_0_PUNUT_Aty-Chr2_0_SLC35F_Aty-Chr2_0_TPT_Aty-Chr2_0_UAA_Aty-Chr2_0,AT2G37450,AT2G37460,14.963524023952615,4.437325893833526,3.3721940605595733
U-box_Aty-Chr2_14,AT2G32510,AT2G32550,14.801517465839057,1.1232637554108502,13.17724122632728
AAA_22_Aty-Chr5_11_ABC_tran_Aty-Chr5_9_ATPase_2_Aty-Chr5_2_FAD_binding_8_Aty-Chr5_0_Ferric_reduct_Aty-Chr5_0_NACHT_Aty-Chr5_2_NAD_binding_1_Aty-Chr5_0_NAD_binding_6_Aty-Chr5_0_NB-ARC_Aty-Chr5_3_Rad17_Aty-Chr5_5_TAFII28_Aty-Chr5_0_TIR_2_Aty-Chr5_1_TIR_Aty-Chr5_1,AT5G49740,AT5G49730,14.801491231345286,4.444534500090885,3.330268047428277
Asp_Aty-Chr5_1_Asp_protease_2_Aty-Chr5_1_SapB_1_Aty-Chr5_1_SapB_2_Aty-Chr5_1_TAXi_C_Aty-Chr5_1_TAXi_N_Aty-Chr5_1,AT5G10770,AT5G10760,14.396466494703203,5.919284969893929,2.432129314254181
Caleosin_Aty-Chr4_22_Dockerin_1_Aty-Chr4_22_EF-hand_1_Aty-Chr4_30_EF-hand_4_Aty-Chr4_23_EF-hand_5_Aty-Chr4_26_EF-hand_6_Aty-Chr4_30_EF-hand_7_Aty-Chr4_28_EF-hand_8_Aty-Chr4_23_SPARC_Ca_bdg_Aty-Chr4_22,AT4G26890,AT4G26740,14.322513094562003,0.04730860922478752,302.74644148823694
3Beta_HSD_Aty-Chr3_4_3HCDH_Aty-Chr3_2_3HCDH_N_Aty-Chr3_2_ADH_N_Aty-Chr3_2_ADH_zinc_N_2_Aty-Chr3_2_ADH_zinc_N_Aty-Chr3_4_DUF1776_Aty-Chr3_3_Enoyl_reductase_Aty-Chr3_2_Epimerase_Aty-Chr3_4_F420_oxidored_Aty-Chr3_4_GDP_Man_Dehyd_Aty-Chr3_4_KR_Aty-Chr3_4_Mitovir_RNA_pol_Aty-Chr3_3_NAD_binding_10_Aty-Chr3_4_NAD_binding_2_Aty-Chr3_2_NAD_binding_4_Aty-Chr3_3_NmrA_Aty-Chr3_3_Polysacc_synt_2_Aty-Chr3_4_RmlD_sub_bind_Aty-Chr3_4_Sacchrp_dh_NADP_Aty-Chr3_3_UDPG_MGDP_dh_N_Aty-Chr3_3_adh_short_Aty-Chr3_4_adh_short_C2_Aty-Chr3_4_tRNA_Me_trans_Aty-Chr3_2,AT3G29250,AT3G29260,13.824380102122786,0.0,inf
ArsA_HSP20_Aty-Chr1_0_HSP20_Aty-Chr1_1_SRF-TF_Aty-Chr1_2,AT1G09932,AT1G09935,13.349334409176096,0.091772575295735,145.46104177809303
EF-hand_1_Aty-Chr2_28_EF-hand_5_Aty-Chr2_26_EF-hand_6_Aty-Chr2_28_EF-hand_7_Aty-Chr2_26,AT2G20850,AT2G20800,13.339581893786217,6.009822477622028,2.219629938065065
BT1_Aty-Chr4_0_EMP70_Aty-Chr4_0_LPG_synthase_TM_Aty-Chr4_0_MFS_1_Aty-Chr4_0_MFS_1_like_Aty-Chr4_0_MFS_2_Aty-Chr4_0_MFS_3_Aty-Chr4_0_MFS_4_Aty-Chr4_0_MFS_5_Aty-Chr4_0_Nodulin-like_Aty-Chr4_0_OATP_Aty-Chr4_0_PTR2_Aty-Chr4_0_PUCC_Aty-Chr4_0_RINGv_Aty-Chr4_4_SPX_Aty-Chr4_1_Sugar_tr_Aty-Chr4_0_TMEM128_Aty-Chr4_0_TRI12_Aty-Chr4_0_UNC-93_Aty-Chr4_0_YLATT_Aty-Chr4_0,AT4G04750,AT4G04760,13.234940202011693,2.6196496039835195,5.05217956702539
DUF3339_Aty-Chr3_1,AT3G01950,AT3G01940,12.759372611575815,6.180131400256573,2.064579502475643
ABC1_Aty-Chr1_22_ACT_Aty-Chr1_19_APH_Aty-Chr1_22_ATP13_Aty-Chr1_25_Adeno_E3_CR2_Aty-Chr1_17_AdenylateSensor_Aty-Chr1_17_Ank_2_Aty-Chr1_22_Ank_3_Aty-Chr1_22_Ank_4_Aty-Chr1_22_Ank_5_Aty-Chr1_22_Ank_Aty-Chr1_22_B_lectin_Aty-Chr1_17_Bact_lectin_Aty-Chr1_18_CD34_antigen_Aty-Chr1_17_Cadherin_C_2_Aty-Chr1_17_Caleosin_Aty-Chr1_21_Choline_kinase_Aty-Chr1_19_DUF1221_Aty-Chr1_17_DUF3403_Aty-Chr1_17_DUF3660_Aty-Chr1_17_DUF5580_Aty-Chr1_19_Dockerin_1_Aty-Chr1_21_ECSIT_Aty-Chr1_24_EDR1_Aty-Chr1_17_EF-hand_11_Aty-Chr1_20_EF-hand_1_Aty-Chr1_30_EF-hand_4_Aty-Chr1_24_EF-hand_5_Aty-Chr1_26_EF-hand_6_Aty-Chr1_30_EF-hand_7_Aty-Chr1_29_EF-hand_8_Aty-Chr1_21_EF-hand_9_Aty-Chr1_21_EFhand_Ca_insen_Aty-Chr1_19_EGF_3_Aty-Chr1_17_EGF_CA_Aty-Chr1_17_ETRAMP_Aty-Chr1_18_FTA2_Aty-Chr1_21_GUB_WAK_bind_Aty-Chr1_17_HEAT_Aty-Chr1_18_Haspin_kinase_Aty-Chr1_19_Insulin_TMD_Aty-Chr1_17_KA1_Aty-Chr1_17_Kdo_Aty-Chr1_21_Kinase-like_Aty-Chr1_22_LRRNT_2_Aty-Chr1_17_LRR_1_Aty-Chr1_18_LRR_4_Aty-Chr1_21_LRR_6_Aty-Chr1_18_LRR_8_Aty-Chr1_21_LTP_2_Aty-Chr1_23_Lectin_C_Aty-Chr1_17_Lectin_leg-like_Aty-Chr1_18_Lectin_legB_Aty-Chr1_18_LysM_Aty-Chr1_17_Mad3_BUB1_I_Aty-Chr1_17_Malectin_Aty-Chr1_18_Malectin_like_Aty-Chr1_18_Mtf2_Aty-Chr1_24_NAF_Aty-Chr1_21_NAM-associated_Aty-Chr1_18_NOA36_Aty-Chr1_17_Nrap_D4_Aty-Chr1_17_OSR1_C_Aty-Chr1_17_PAN_1_Aty-Chr1_17_PAN_2_Aty-Chr1_17_PAS_10_Aty-Chr1_17_PAS_3_Aty-Chr1_17_PAS_4_Aty-Chr1_17_PAS_8_Aty-Chr1_17_PAS_9_Aty-Chr1_17_PAS_Aty-Chr1_17_PH_3_Aty-Chr1_18_PIP49_C_Aty-Chr1_17_PK_Tyr_Ser-Thr_Aty-Chr1_24_PP2C_2_Aty-Chr1_17_PP2C_Aty-Chr1_17_PPR_1_Aty-Chr1_25_PPR_2_Aty-Chr1_25_PPR_3_Aty-Chr1_25_PPR_Aty-Chr1_25_PPR_long_Aty-Chr1_25_PRIMA1_Aty-Chr1_18_Phage_ABA_S_Aty-Chr1_24_Pkinase_Aty-Chr1_25_Pkinase_C_Aty-Chr1_17_Pkinase_fungal_Aty-Chr1_22_Psg1_Aty-Chr1_17_RAMP4_Aty-Chr1_18_RCC1_2_Aty-Chr1_17_RIFIN_Aty-Chr1_17_RIO1_Aty-Chr1_21_RNA_pol_3_Rpc31_Aty-Chr1_17_Ribonuc_2-5A_Aty-Chr1_17_Rio2_N_Aty-Chr1_17_SKG6_Aty-Chr1_17_SPARC_Ca_bdg_Aty-Chr1_21_SPARK_Aty-Chr1_18_S_locus_glycop_Aty-Chr1_17_Stress-antifung_Aty-Chr1_19_Syndecan_Aty-Chr1_17_TMEM51_Aty-Chr1_17_TNFR_c6_Aty-Chr1_17_TPR_14_Aty-Chr1_30_TPR_16_Aty-Chr1_30_TPR_19_Aty-Chr1_28_TPR_2_Aty-Chr1_30_TPR_6_Aty-Chr1_18_TPR_7_Aty-Chr1_26_Thaumatin_Aty-Chr1_19_Tryp_alpha_amyl_Aty-Chr1_23_U-box_Aty-Chr1_17_UBA_3_Aty-Chr1_17_UBA_Aty-Chr1_29_UPF0560_Aty-Chr1_17_Usp_Aty-Chr1_22_VSP_Aty-Chr1_17_WAK_Aty-Chr1_17_WAK_assoc_Aty-Chr1_17_YrbL-PhoP_reg_Aty-Chr1_21_cEGF_Aty-Chr1_17,AT1G70130,AT1G70110,12.632295956696977,0.13314984701596969,94.87277860095392
3Beta_HSD_Aty-Chr5_1_Epimerase_Aty-Chr5_1_GDP_Man_Dehyd_Aty-Chr5_1_KR_Aty-Chr5_2_NAD_binding_10_Aty-Chr5_1_Polysacc_synt_2_Aty-Chr5_1_RmlD_sub_bind_Aty-Chr5_1_adh_short_Aty-Chr5_2_adh_short_C2_Aty-Chr5_2,AT5G66280,AT5G66360,11.498921494134308,10.613383657276232,1.0834359583572555
TAL_effector_Aty-Chr5_3_peroxidase_Aty-Chr5_3,AT5G06730,AT5G06720,10.807479623558718,9.582272139744859,1.1278618960039766
Transferase_Aty-Chr4_0,AT4G15390,AT4G15400,10.657590219928743,1.513707924792394,7.0407177272263
PMEI_Aty-Chr1_4_Pectinesterase_Aty-Chr1_4,AT1G62770,AT1G62760,10.602215796011697,1.0954770261103708,9.678172652927465
