cluster_id,major_gene,minor_gene,major_tpm,minor_tpm,ratio
AEP1_Aty-Chr5_0_ATP13_Aty-Chr5_19_BTAD_Aty-Chr5_0_Clathrin_Aty-Chr5_0_DUF6154_Aty-Chr5_0_DYW_deaminase_Aty-Chr5_0_ECSIT_Aty-Chr5_19_E_motif_Aty-Chr5_0_Eplus_motif_Aty-Chr5_0_Exog_C_Aty-Chr5_0_MNE1_Aty-Chr5_0_MRP-S27_Aty-Chr5_0_Mtf2_Aty-Chr5_19_PPR_1_Aty-Chr5_20_PPR_2_Aty-Chr5_20_PPR_3_Aty-Chr5_20_PPR_Aty-Chr5_20_PPR_long_Aty-Chr5_20_PRORP_Aty-Chr5_0_Phage_ABA_S_Aty-Chr5_19_RNase_Zc3h12a_Aty-Chr5_0_RPM2_Aty-Chr5_0_RPN7_Aty-Chr5_0_RabGAP-TBC_Aty-Chr5_0_SPOB_a_Aty-Chr5_0_TPR_10_Aty-Chr5_0_TPR_12_Aty-Chr5_0_TPR_14_Aty-Chr5_24_TPR_16_Aty-Chr5_23_TPR_19_Aty-Chr5_23_TPR_1_Aty-Chr5_0_TPR_2_Aty-Chr5_23_TPR_4_Aty-Chr5_0_TPR_7_Aty-Chr5_20_TPR_8_Aty-Chr5_0_Toxin_YhaV_Aty-Chr5_0,AT5G66520,AT5G66500,117.32200831260468,3.6707871033677155,31.960995015202364
Transferase_Aty-Chr1_1,AT1G03495,AT1G03390,114.91599170906187,2.6543108872688297,43.29409650551727
Ank_2_Aty-Chr1_16_Ank_3_Aty-Chr1_16_Ank_4_Aty-Chr1_16_Ank_5_Aty-Chr1_16_Ank_Aty-Chr1_16_EF-hand_1_Aty-Chr1_57_EF-hand_5_Aty-Chr1_50_EF-hand_6_Aty-Chr1_57_EF-hand_7_Aty-Chr1_53,AT1G01450,AT1G01340,95.20880288009137,0.0,inf
FBA_3_Aty-Chr5_14_SnAC_Aty-Chr5_7_p450_Aty-Chr5_7,AT5G10600,AT5G10610,94.24377023273716,6.771036519241527,13.918662226222065
Kinase-like_Aty-Chr4_27_PK_Tyr_Ser-Thr_Aty-Chr4_31_PP2C_2_Aty-Chr4_27_PP2C_Aty-Chr4_27_Pkinase_Aty-Chr4_32,AT4G03415,AT4G03390,76.0507746391723,1.3380266700727887,56.83801103533694
polyprenyl_synt_Aty-Chr2_0,AT2G18620,AT2G18640,71.7008190490818,0.0,inf
PPR_1_Aty-Chr5_28_PPR_2_Aty-Chr5_29_PPR_3_Aty-Chr5_29_PPR_Aty-Chr5_29_PPR_long_Aty-Chr5_29,AT5G50320,AT5G50330,69.22359056682696,0.0,inf
BT1_Aty-Chr5_1_LPG_synthase_TM_Aty-Chr5_1_MFS_1_Aty-Chr5_1_PTR2_Aty-Chr5_1,AT5G62680,AT5G62730,63.77065675502746,0.0,inf
BT1_Aty-Chr5_6_EMP70_Aty-Chr5_4_LPG_synthase_TM_Aty-Chr5_6_MFS_1_Aty-Chr5_7_MFS_1_like_Aty-Chr5_4_MFS_2_Aty-Chr5_4_MFS_3_Aty-Chr5_4_MFS_4_Aty-Chr5_4_MFS_5_Aty-Chr5_4_Nodulin-like_Aty-Chr5_5_OATP_Aty-Chr5_4_PTR2_Aty-Chr5_6_PUCC_Aty-Chr5_5_RINGv_Aty-Chr5_8_SPX_Aty-Chr5_4_Sugar_tr_Aty-Chr5_4_TMEM128_Aty-Chr5_4_TRI12_Aty-Chr5_4_UNC-93_Aty-Chr5_4_YLATT_Aty-Chr5_4,AT5G13750,AT5G13740,60.765783669543715,0.30237101092641244,200.96431692763096
ABC1_Aty-Chr2_18_ACT_Aty-Chr2_16_APH_Aty-Chr2_18_ATP13_Aty-Chr2_18_Adeno_E3_CR2_Aty-Chr2_16_AdenylateSensor_Aty-Chr2_16_Ank_2_Aty-Chr2_20_Ank_3_Aty-Chr2_20_Ank_4_Aty-Chr2_20_Ank_5_Aty-Chr2_20_Ank_Aty-Chr2_20_B_lectin_Aty-Chr2_16_Bact_lectin_Aty-Chr2_16_CD34_antigen_Aty-Chr2_16_Cadherin_C_2_Aty-Chr2_16_Caleosin_Aty-Chr2_19_Choline_kinase_Aty-Chr2_16_DUF1221_Aty-Chr2_16_DUF3403_Aty-Chr2_16_DUF3660_Aty-Chr2_16_DUF5580_Aty-Chr2_19_Dockerin_1_Aty-Chr2_19_ECSIT_Aty-Chr2_18_EDR1_Aty-Chr2_16_EF-hand_11_Aty-Chr2_19_EF-hand_1_Aty-Chr2_24_EF-hand_4_Aty-Chr2_19_EF-hand_5_Aty-Chr2_22_EF-hand_6_Aty-Chr2_24_EF-hand_7_Aty-Chr2_22_EF-hand_8_Aty-Chr2_19_EF-hand_9_Aty-Chr2_19_EFhand_Ca_insen_Aty-Chr2_19_EGF_3_Aty-Chr2_16_EGF_CA_Aty-Chr2_16_ETRAMP_Aty-Chr2_16_FTA2_Aty-Chr2_18_GUB_WAK_bind_Aty-Chr2_16_HEAT_Aty-Chr2_16_Haspin_kinase_Aty-Chr2_18_Insulin_TMD_Aty-Chr2_16_KA1_Aty-Chr2_16_Kdo_Aty-Chr2_18_Kinase-like_Aty-Chr2_20_LRRNT_2_Aty-Chr2_16_LRR_1_Aty-Chr2_16_LRR_4_Aty-Chr2_16_LRR_6_Aty-Chr2_16_LRR_8_Aty-Chr2_16_LTP_2_Aty-Chr2_23_Lectin_C_Aty-Chr2_16_Lectin_leg-like_Aty-Chr2_16_Lectin_legB_Aty-Chr2_16_LysM_Aty-Chr2_16_Mad3_BUB1_I_Aty-Chr2_17_Malectin_Aty-Chr2_16_Malectin_like_Aty-Chr2_16_Mtf2_Aty-Chr2_18_NAF_Aty-Chr2_18_NAM-associated_Aty-Chr2_18_NOA36_Aty-Chr2_16_Nrap_D4_Aty-Chr2_16_OSR1_C_Aty-Chr2_16_PAN_1_Aty-Chr2_16_PAN_2_Aty-Chr2_16_PAS_10_Aty-Chr2_16_PAS_3_Aty-Chr2_16_PAS_4_Aty-Chr2_16_PAS_8_Aty-Chr2_16_PAS_9_Aty-Chr2_16_PAS_Aty-Chr2_16_PH_3_Aty-Chr2_16_PIP49_C_Aty-Chr2_16_PK_Tyr_Ser-Thr_Aty-Chr2_20_PP2C_2_Aty-Chr2_19_PP2C_Aty-Chr2_19_PPR_1_Aty-Chr2_19_PPR_2_Aty-Chr2_19_PPR_3_Aty-Chr2_19_PPR_Aty-Chr2_19_PPR_long_Aty-Chr2_19_PRIMA1_Aty-Chr2_16_Phage_ABA_S_Aty-Chr2_18_Pkinase_Aty-Chr2_20_Pkinase_C_Aty-Chr2_16_Pkinase_fungal_Aty-Chr2_18_Psg1_Aty-Chr2_16_RAMP4_Aty-Chr2_16_RCC1_2_Aty-Chr2_16_RIFIN_Aty-Chr2_16_RIO1_Aty-Chr2_18_RNA_pol_3_Rpc31_Aty-Chr2_16_Ribonuc_2-5A_Aty-Chr2_16_Rio2_N_Aty-Chr2_16_SKG6_Aty-Chr2_16_SPARC_Ca_bdg_Aty-Chr2_19_SPARK_Aty-Chr2_16_S_locus_glycop_Aty-Chr2_16_Stress-antifung_Aty-Chr2_16_Syndecan_Aty-Chr2_16_TMEM51_Aty-Chr2_16_TNFR_c6_Aty-Chr2_16_TPR_14_Aty-Chr2_22_TPR_16_Aty-Chr2_22_TPR_19_Aty-Chr2_22_TPR_2_Aty-Chr2_22_TPR_6_Aty-Chr2_16_TPR_7_Aty-Chr2_20_Thaumatin_Aty-Chr2_16_Tryp_alpha_amyl_Aty-Chr2_23_U-box_Aty-Chr2_18_UBA_3_Aty-Chr2_16_UBA_Aty-Chr2_26_UPF0560_Aty-Chr2_16_Usp_Aty-Chr2_18_VSP_Aty-Chr2_16_WAK_Aty-Chr2_16_WAK_assoc_Aty-Chr2_16_YrbL-PhoP_reg_Aty-Chr2_18_cEGF_Aty-Chr2_16,AT2G26730,AT2G26700,55.64421095236619,0.0,inf
Oxidored_FMN_Aty-Chr1_0,AT1G76690,AT1G76680,53.07450371325908,0.0,inf
Gal_Lectin_Aty-Chr5_0_Glyco_hydro_42_Aty-Chr5_0,AT5G63800,AT5G63810,52.57342102012874,1.0721728889508357,49.03446222332104
3Beta_HSD_Aty-Chr5_6_Amino_oxidase_Aty-Chr5_0_CMAS_Aty-Chr5_4_DAO_Aty-Chr5_3_Epimerase_Aty-Chr5_6_FAD_binding_2_Aty-Chr5_3_GDP_Man_Dehyd_Aty-Chr5_6_HI0933_like_Aty-Chr5_1_MTS_Aty-Chr5_4_Methyltransf_11_Aty-Chr5_4_Methyltransf_12_Aty-Chr5_4_Methyltransf_23_Aty-Chr5_4_Methyltransf_25_Aty-Chr5_6_Methyltransf_31_Aty-Chr5_6_NAD_binding_10_Aty-Chr5_6_NAD_binding_8_Aty-Chr5_3_Polysacc_synt_2_Aty-Chr5_6_Pyr_redox_2_Aty-Chr5_3_Pyr_redox_Aty-Chr5_1_RmlD_sub_bind_Aty-Chr5_6_adh_short_Aty-Chr5_8,AT5G13700,AT5G13710,49.86144006282891,2.563935180306163,19.447231133540157
BT1_Aty-Chr1_4_EMP70_Aty-Chr1_2_LPG_synthase_TM_Aty-Chr1_4_MFS_1_Aty-Chr1_4_MFS_1_like_Aty-Chr1_2_MFS_2_Aty-Chr1_2_MFS_3_Aty-Chr1_2_MFS_4_Aty-Chr1_2_MFS_5_Aty-Chr1_2_Nodulin-like_Aty-Chr1_2_OATP_Aty-Chr1_2_PTR2_Aty-Chr1_4_PUCC_Aty-Chr1_2_RINGv_Aty-Chr1_2_SPX_Aty-Chr1_2_Sugar_tr_Aty-Chr1_2_TMEM128_Aty-Chr1_2_TRI12_Aty-Chr1_2_UNC-93_Aty-Chr1_2_YLATT_Aty-Chr1_2,AT1G79820,AT1G79710,49.59485936177912,44.676837840628984,1.1100798928226228
AAA_16_Aty-Chr1_12_AAA_22_Aty-Chr1_11_Zeta_toxin_Aty-Chr1_1,AT1G54350,AT1G54270,34.6706748249999,12.901173661084941,2.6874047071841543
ubiquitin_Aty-Chr2_0,AT2G40850,AT2G40930,34.0575136400729,0.3901994767367629,87.28231499666731
Transferase_Aty-Chr5_2,AT5G67160,AT5G67150,32.55801634026805,3.1172330873312113,10.444524175169164
ABC1_Aty-Chr1_21_APH_Aty-Chr1_21_Choline_kinase_Aty-Chr1_18_FTA2_Aty-Chr1_20_Kdo_Aty-Chr1_20_Kinase-like_Aty-Chr1_21_NAF_Aty-Chr1_20_PK_Tyr_Ser-Thr_Aty-Chr1_23_Pkinase_Aty-Chr1_24_Pkinase_fungal_Aty-Chr1_21_RIO1_Aty-Chr1_20_Usp_Aty-Chr1_21_YrbL-PhoP_reg_Aty-Chr1_20,AT1G71530,AT1G71697,31.050943432751996,1.0654777861652374,29.142741252736474
LRR_1_Aty-Chr1_17_LRR_4_Aty-Chr1_20_LRR_6_Aty-Chr1_17_LRR_8_Aty-Chr1_20,AT1G71530,AT1G71440,31.050943432751996,25.51533294697649,1.2169523124498935
AhpC-TSA_Aty-Chr1_5,AT1G62180,AT1G62270,27.65151402756071,0.0,inf
EF-hand_1_Aty-Chr1_53_EF-hand_5_Aty-Chr1_48_EF-hand_6_Aty-Chr1_53_EF-hand_7_Aty-Chr1_50,AT1G07150,AT1G07180,26.16947569036546,13.04197644510107,2.006557503038233
Granulin_Aty-Chr1_1_Inhibitor_I29_Aty-Chr1_1_Peptidase_C1_2_Aty-Chr1_1_Peptidase_C1_Aty-Chr1_1_Propeptide_C1_Aty-Chr1_1,AT1G02305,AT1G02300,24.064430338446357,0.0,inf
Acid_PPase_Aty-Chr1_1_BRCT_Aty-Chr1_1_DUF4440_Aty-Chr1_1_HAD_2_Aty-Chr1_1_HAD_Aty-Chr1_1_Hydrolase_Aty-Chr1_1_Hydrolase_like_Aty-Chr1_1_NIF_Aty-Chr1_1_NT5C_Aty-Chr1_1_PIN_10_Aty-Chr1_1_PTCB-BRCT_Aty-Chr1_1_ubiquitin_Aty-Chr1_5,AT1G29770,AT1G29780,21.465145411234108,5.733189978806615,3.744014325459726
ABC1_Aty-Chr5_44_APH_Aty-Chr5_44_Ank_2_Aty-Chr5_45_Ank_3_Aty-Chr5_45_Ank_4_Aty-Chr5_45_Ank_5_Aty-Chr5_45_Ank_Aty-Chr5_45_FTA2_Aty-Chr5_43_Haspin_kinase_Aty-Chr5_43_Kdo_Aty-Chr5_43_Kinase-like_Aty-Chr5_45_NAF_Aty-Chr5_43_PK_Tyr_Ser-Thr_Aty-Chr5_46_Pkinase_Aty-Chr5_48_Pkinase_fungal_Aty-Chr5_44_RIO1_Aty-Chr5_44_YrbL-PhoP_reg_Aty-Chr5_43,AT5G05200,AT5G05160,20.629107826993685,1.2108385214143056,17.03704289395922
Ras_Aty-Chr1_16_Roc_Aty-Chr1_16,AT1G02110,AT1G02130,18.61177328549436,1.9310694161925284,9.638065379436757
Exo70_Aty-Chr3_0,AT3G09530,AT3G09520,17.42071171775852,13.595504304392255,1.2813582584156489
FBA_3_Aty-Chr5_16_SnAC_Aty-Chr5_9_p450_Aty-Chr5_9,AT5G04660,AT5G04630,15.893054902028226,0.7901870013340734,20.113030048831437
Thioredoxin_2_Aty-Chr1_11_Thioredoxin_Aty-Chr1_4,AT1G21430,AT1G21350,10.545264585692323,0.6279127656696514,16.794155434069083
Alliinase_C_Aty-Chr3_0_Aminotran_1_2_Aty-Chr3_0_Aminotran_3_Aty-Chr3_0_Aminotran_5_Aty-Chr3_0_Beta_elim_lyase_Aty-Chr3_0_Cys_Met_Meta_PP_Aty-Chr3_0_DegT_DnrJ_EryC1_Aty-Chr3_0_EGF_alliinase_Aty-Chr3_0_MTS_Aty-Chr3_2_Met_10_Aty-Chr3_1_Methyltransf_25_Aty-Chr3_3_Methyltransf_31_Aty-Chr3_3_PrmA_Aty-Chr3_2_Pyridoxal_deC_Aty-Chr3_0_SHMT_Aty-Chr3_0,AT3G48780,AT3G48790,10.201119634605515,0.0,inf
AUX_IAA_Aty-Chr4_0_Auxin_resp_Aty-Chr4_0_B3_Aty-Chr4_0,AT4G14550,AT4G14560,9.958293289415005,2.6027688095611032,3.826038353016164
PC-Esterase_Aty-Chr2_0_PMR5N_Aty-Chr2_0,AT2G40160,AT2G40150,4.965532564810734,2.057739132771587,2.4131011000031934
BTB_Aty-Chr3_3_NPH3_Aty-Chr3_0,AT3G08660,AT3G08570,3.5865651575247894,0.0,inf
FBA_3_Aty-Chr3_32_SnAC_Aty-Chr3_8_p450_Aty-Chr3_8,AT3G10570,AT3G10560,3.478095834410622,0.0,inf
Exo70_Aty-Chr2_0,AT2G28650,AT2G28640,2.522493343804079,0.0,inf
ABC1_Aty-Chr5_18_ACT_Aty-Chr5_18_APH_Aty-Chr5_18_ATP13_Aty-Chr5_17_Adeno_E3_CR2_Aty-Chr5_17_AdenylateSensor_Aty-Chr5_17_Ank_2_Aty-Chr5_17_Ank_3_Aty-Chr5_17_Ank_4_Aty-Chr5_17_Ank_5_Aty-Chr5_17_Ank_Aty-Chr5_17_B_lectin_Aty-Chr5_17_Bact_lectin_Aty-Chr5_18_CD34_antigen_Aty-Chr5_17_Cadherin_C_2_Aty-Chr5_17_Caleosin_Aty-Chr5_19_Choline_kinase_Aty-Chr5_17_DUF1221_Aty-Chr5_17_DUF3403_Aty-Chr5_17_DUF5580_Aty-Chr5_19_Dockerin_1_Aty-Chr5_19_ECSIT_Aty-Chr5_17_EDR1_Aty-Chr5_17_EF-hand_11_Aty-Chr5_19_EF-hand_1_Aty-Chr5_24_EF-hand_4_Aty-Chr5_21_EF-hand_5_Aty-Chr5_20_EF-hand_6_Aty-Chr5_24_EF-hand_7_Aty-Chr5_24_EF-hand_9_Aty-Chr5_19_EFhand_Ca_insen_Aty-Chr5_19_EGF_3_Aty-Chr5_17_EGF_CA_Aty-Chr5_17_ETRAMP_Aty-Chr5_18_FTA2_Aty-Chr5_17_GUB_WAK_bind_Aty-Chr5_17_HEAT_Aty-Chr5_20_Haspin_kinase_Aty-Chr5_17_Insulin_TMD_Aty-Chr5_17_KA1_Aty-Chr5_17_Kdo_Aty-Chr5_17_Kinase-like_Aty-Chr5_23_LRRNT_2_Aty-Chr5_17_LRR_1_Aty-Chr5_17_LRR_4_Aty-Chr5_18_LRR_6_Aty-Chr5_17_LRR_8_Aty-Chr5_18_LTP_2_Aty-Chr5_24_Lectin_C_Aty-Chr5_17_Lectin_leg-like_Aty-Chr5_18_Lectin_legB_Aty-Chr5_18_LysM_Aty-Chr5_17_Mad3_BUB1_I_Aty-Chr5_17_Malectin_Aty-Chr5_17_Malectin_like_Aty-Chr5_17_Mtf2_Aty-Chr5_17_NAF_Aty-Chr5_17_NAM-associated_Aty-Chr5_17_NOA36_Aty-Chr5_17_Nrap_D4_Aty-Chr5_17_OSR1_C_Aty-Chr5_17_PAN_1_Aty-Chr5_17_PAN_2_Aty-Chr5_17_PAS_10_Aty-Chr5_17_PAS_3_Aty-Chr5_17_PAS_4_Aty-Chr5_17_PAS_8_Aty-Chr5_17_PAS_9_Aty-Chr5_17_PAS_Aty-Chr5_17_PH_3_Aty-Chr5_17_PIP49_C_Aty-Chr5_17_PK_Tyr_Ser-Thr_Aty-Chr5_23_PP2C_2_Aty-Chr5_22_PP2C_Aty-Chr5_22_PPR_1_Aty-Chr5_18_PPR_2_Aty-Chr5_18_PPR_3_Aty-Chr5_18_PPR_Aty-Chr5_18_PPR_long_Aty-Chr5_18_PRIMA1_Aty-Chr5_18_Phage_ABA_S_Aty-Chr5_17_Pkinase_Aty-Chr5_23_Pkinase_C_Aty-Chr5_17_Pkinase_fungal_Aty-Chr5_18_Psg1_Aty-Chr5_17_RAMP4_Aty-Chr5_18_RCC1_2_Aty-Chr5_17_RIFIN_Aty-Chr5_17_RIO1_Aty-Chr5_17_RNA_pol_3_Rpc31_Aty-Chr5_17_Ribonuc_2-5A_Aty-Chr5_17_Rio2_N_Aty-Chr5_17_SKG6_Aty-Chr5_17_SPARC_Ca_bdg_Aty-Chr5_19_SPARK_Aty-Chr5_17_S_locus_glycop_Aty-Chr5_17_Stress-antifung_Aty-Chr5_18_Syndecan_Aty-Chr5_17_TMEM51_Aty-Chr5_17_TNFR_c6_Aty-Chr5_17_TPR_14_Aty-Chr5_22_TPR_16_Aty-Chr5_21_TPR_19_Aty-Chr5_21_TPR_2_Aty-Chr5_21_TPR_6_Aty-Chr5_17_TPR_7_Aty-Chr5_18_Thaumatin_Aty-Chr5_17_Tryp_alpha_amyl_Aty-Chr5_24_U-box_Aty-Chr5_20_UBA_3_Aty-Chr5_17_UBA_Aty-Chr5_26_UPF0560_Aty-Chr5_17_Usp_Aty-Chr5_21_VSP_Aty-Chr5_17_WAK_Aty-Chr5_17_WAK_assoc_Aty-Chr5_17_YrbL-PhoP_reg_Aty-Chr5_17_cEGF_Aty-Chr5_17,AT5G67280,AT5G67200,2.5011411249154385,0.8405352556588538,2.975652845108702
MADF_DNA_bdg_Aty-Chr3_0_Myb_DNA-bind_3_Aty-Chr3_0_Myb_DNA-bind_4_Aty-Chr3_0,AT3G10040,AT3G10030,2.2554115538649384,0.0,inf
2OG-FeII_Oxy_Aty-Chr1_5_DIOX_N_Aty-Chr1_5,AT1G04380,AT1G04350,1.7743708415224448,0.8224717709924798,2.157363819771352
FBA_3_Aty-Chr2_7_SnAC_Aty-Chr2_3_p450_Aty-Chr2_3,AT2G34490,AT2G34500,1.4139993471549606,1.368511121028981,1.0332392082365958
SPARK_Aty-Chr3_25,AT3G18050,AT3G18040,0.660944248833636,0.0,inf
